transaction_id,account_id,date,region,txn_type,merchant,amount
971,100408,2024-05-13,West,Transfer,—,-176.06
3028,100293,2024-05-13,South,POS,Starbucks,-25.13
3832,100458,2024-05-13,West,Withdrawal,—,-93.36
1718,100449,2024-05-13,North,Withdrawal,—,-67.94
655,100138,2024-05-13,South,Transfer,—,21.86
1074,100486,2024-05-13,West,POS,Target,-114.11
3097,100283,2024-05-13,South,Deposit,—,213.84
3427,100150,2024-05-13,South,Deposit,—,202.47
163,100356,2024-05-13,South,Withdrawal,—,-165.91
1356,100097,2024-05-13,South,Online,Shell,-150.34
1128,100175,2024-05-13,South,Transfer,—,298.9
111,100220,2024-05-14,West,Transfer,—,-43.46
44,100358,2024-05-14,East,Withdrawal,—,-80.7
303,100077,2024-05-14,East,Withdrawal,—,-43.53
3575,100122,2024-05-14,North,Withdrawal,—,-39.37
3845,100246,2024-05-14,North,Withdrawal,—,-81.2
2631,100053,2024-05-14,South,Online,Shell,-129.59
2670,100259,2024-05-15,West,Deposit,—,106.29
3585,100186,2024-05-15,North,Withdrawal,—,-312.97
693,100083,2024-05-15,West,Withdrawal,—,-62.34
2574,100043,2024-05-15,East,Deposit,—,210.36
2063,100270,2024-05-15,West,Deposit,—,183.22
2274,100413,2024-05-15,South,Transfer,—,-29.04
101,100404,2024-05-15,West,Withdrawal,—,-162.81
618,100489,2024-05-15,South,POS,HomeDepot,-199.08
3226,100406,2024-05-15,South,Withdrawal,—,-90.22
1106,100175,2024-05-15,South,Withdrawal,—,-53.24
3243,100087,2024-05-15,East,Transfer,—,-56.82
2321,100426,2024-05-15,West,Withdrawal,—,-261.44
2169,100255,2024-05-15,South,Online,Delta,-76.79
2999,100428,2024-05-16,North,Fee,—,-199.49
1026,100312,2024-05-16,South,Online,Target,-174.84
1593,100327,2024-05-16,South,Transfer,—,102.16
183,100419,2024-05-16,North,Withdrawal,—,-152.97
1170,100182,2024-05-16,East,Withdrawal,—,-122.33
957,100413,2024-05-16,East,Withdrawal,—,-111.68
3995,100157,2024-05-16,North,Deposit,—,80.01
1464,100012,2024-05-16,East,Withdrawal,—,-92.21
3701,100306,2024-05-16,East,Withdrawal,—,-12.85
2786,100312,2024-05-16,East,POS,Lyft,-162.83
3755,100112,2024-05-16,East,Withdrawal,—,-32.79
1006,100276,2024-05-17,West,Withdrawal,—,-33.36
809,100151,2024-05-17,North,POS,Airbnb,-23.61
2790,100028,2024-05-17,South,Withdrawal,—,-87.68
2568,100141,2024-05-17,East,Deposit,—,48.48
2242,100078,2024-05-17,North,Deposit,—,163.44
2482,100072,2024-05-17,West,Refund,—,104.17
3787,100192,2024-05-17,South,Withdrawal,—,-94.22
2926,100248,2024-05-17,South,POS,Starbucks,-45.9
3801,100331,2024-05-17,West,Transfer,—,75.87
3696,100324,2024-05-18,North,Withdrawal,—,-174.94
3058,100424,2024-05-18,North,Fee,—,-37.81
2558,100461,2024-05-18,East,Deposit,—,163.3
3958,100086,2024-05-18,South,Deposit,—,105.9
103,100131,2024-05-18,East,POS,Amazon,-24.54
3455,100074,2024-05-18,East,Deposit,—,29.86
3463,100443,2024-05-18,West,Deposit,—,150.21
998,100389,2024-05-18,North,Withdrawal,—,-91.67
3491,100231,2024-05-19,North,Deposit,—,92.78
267,100168,2024-05-19,North,Online,Walmart,-241.04
3734,100081,2024-05-19,East,POS,Starbucks,-65.07
1530,100207,2024-05-19,East,Withdrawal,—,-332.75
990,100043,2024-05-19,West,Withdrawal,—,-32.59
2591,100042,2024-05-19,North,Withdrawal,—,-57.92
3583,100164,2024-05-20,North,Withdrawal,—,-103.08
641,100187,2024-05-20,North,Withdrawal,—,-69.91
608,100386,2024-05-20,North,Deposit,—,16.6
3238,100406,2024-05-20,West,Transfer,—,257.06
3979,100286,2024-05-20,West,Transfer,—,-183.3
1136,100479,2024-05-20,South,Refund,—,13.86
2418,100105,2024-05-20,North,Transfer,—,-80.0
2198,100010,2024-05-20,West,Withdrawal,—,-27.72
2159,100232,2024-05-20,North,Deposit,—,197.73
2407,100395,2024-05-20,North,Withdrawal,—,-133.23
1500,100496,2024-05-20,East,Withdrawal,—,-70.41
3706,100196,2024-05-20,North,Transfer,—,97.91
1217,100467,2024-05-20,East,POS,Amazon,-107.6
3088,100494,2024-05-21,South,Fee,—,-83.72
2873,100412,2024-05-21,South,POS,Walmart,-131.81
3143,100318,2024-05-21,West,Deposit,—,61.81
3104,100178,2024-05-21,South,POS,Delta,-41.14
2074,100102,2024-05-21,East,Withdrawal,—,-121.06
994,100091,2024-05-21,West,Withdrawal,—,-214.45
3232,100342,2024-05-21,West,Withdrawal,—,-94.99
387,100049,2024-05-21,South,Online,BestBuy,-102.63
2346,100337,2024-05-21,South,Withdrawal,—,-134.79
1520,100119,2024-05-21,North,Fee,—,-111.78
148,100247,2024-05-22,North,POS,Delta,-186.78
2109,100270,2024-05-22,West,Withdrawal,—,-148.36
2239,100314,2024-05-22,West,Withdrawal,—,-208.35
3081,100333,2024-05-22,West,Withdrawal,—,-71.76
2870,100376,2024-05-22,East,Withdrawal,—,-74.15
677,100384,2024-05-22,East,POS,HomeDepot,-64.92
2364,100134,2024-05-22,West,Fee,—,-84.37
388,100367,2024-05-22,South,POS,Target,-45.99
3312,100125,2024-05-22,East,Withdrawal,—,-43.46
2113,100456,2024-05-22,West,Transfer,—,70.01
1065,100404,2024-05-22,South,Deposit,—,80.98
3875,100218,2024-05-22,North,Deposit,—,60.68
2938,100404,2024-05-22,West,Deposit,—,192.09
1838,100365,2024-05-22,West,Deposit,—,188.0
1448,100264,2024-05-22,South,Deposit,—,49.93
2673,100101,2024-05-23,South,Deposit,—,231.96
3618,100026,2024-05-23,South,Withdrawal,—,-102.03
681,100495,2024-05-23,North,Withdrawal,—,-217.02
2170,100214,2024-05-23,South,Deposit,—,57.01
1226,100154,2024-05-23,West,Withdrawal,—,-48.44
578,100062,2024-05-23,South,POS,Target,-377.15
233,100435,2024-05-23,East,Deposit,—,79.3
584,100289,2024-05-23,West,Deposit,—,31.1
2918,100085,2024-05-23,North,Deposit,—,49.6
465,100474,2024-05-23,South,Fee,—,-115.35
426,100016,2024-05-23,East,Transfer,—,-173.12
260,100377,2024-05-23,East,POS,Walmart,-42.35
2323,100373,2024-05-23,East,Withdrawal,—,-63.3
703,100311,2024-05-24,West,Withdrawal,—,-287.2
916,100203,2024-05-24,South,POS,BestBuy,-77.78
1762,100421,2024-05-24,East,Withdrawal,—,-26.74
622,100106,2024-05-24,North,Deposit,—,157.48
2320,100140,2024-05-24,East,Withdrawal,—,-78.01
1962,100162,2024-05-24,West,Deposit,—,84.96
3479,100269,2024-05-24,East,Withdrawal,—,-77.8
753,100213,2024-05-24,East,Withdrawal,—,-97.35
1576,100204,2024-05-24,South,Online,Walmart,-35.06
2061,100135,2024-05-24,East,Transfer,—,-149.61
1067,100109,2024-05-24,South,Online,Uber,-63.99
432,100317,2024-05-24,West,Withdrawal,—,-273.56
3615,100334,2024-05-24,South,Deposit,—,58.41
1523,100221,2024-05-25,West,Deposit,—,105.34
2251,100379,2024-05-25,North,Withdrawal,—,-125.58
2173,100411,2024-05-25,South,Withdrawal,—,-133.13
3300,100240,2024-05-25,East,Deposit,—,52.79
3354,100243,2024-05-25,South,Transfer,—,170.82
1338,100372,2024-05-25,East,POS,Delta,-319.91
2764,100053,2024-05-25,West,Withdrawal,—,-51.92
2226,100490,2024-05-25,East,POS,Lyft,-76.4
599,100337,2024-05-25,West,Withdrawal,—,-50.07
2422,100279,2024-05-25,West,Withdrawal,—,-148.45
725,100361,2024-05-25,West,Refund,—,45.76
924,100312,2024-05-25,North,Deposit,—,230.05
3744,100227,2024-05-25,North,Refund,—,123.58
1632,100142,2024-05-26,West,POS,Costco,-144.55
3700,100015,2024-05-26,North,Withdrawal,—,-165.91
3538,100053,2024-05-26,South,Deposit,—,155.41
273,100339,2024-05-26,North,Deposit,—,6.59
3271,100245,2024-05-26,West,POS,Google,-118.55
3305,100034,2024-05-26,East,Withdrawal,—,-265.72
3191,100126,2024-05-26,East,Deposit,—,259.37
431,100411,2024-05-26,South,Withdrawal,—,-281.85
3109,100136,2024-05-26,North,Deposit,—,69.9
1878,100236,2024-05-26,North,POS,Apple,-113.15
3482,100357,2024-05-26,North,Fee,—,-140.32
1284,100292,2024-05-26,North,Transfer,—,142.52
671,100310,2024-05-26,North,Fee,—,-19.33
2072,100363,2024-05-26,North,Withdrawal,—,-43.06
3502,100172,2024-05-26,South,Deposit,—,49.43
1746,100359,2024-05-26,North,Fee,—,-372.12
325,100389,2024-05-26,South,Withdrawal,—,-150.36
493,100257,2024-05-26,South,Deposit,—,189.41
244,100050,2024-05-26,North,Fee,—,-93.65
245,100291,2024-05-27,South,Withdrawal,—,-247.81
2869,100333,2024-05-27,North,Fee,—,-50.57
1122,100330,2024-05-27,East,Transfer,—,-264.44
1819,100088,2024-05-27,East,Withdrawal,—,-209.79
3386,100012,2024-05-27,North,POS,Walmart,-121.2
241,100320,2024-05-27,East,Deposit,—,237.24
3655,100252,2024-05-27,South,POS,Uber,-175.5
1207,100314,2024-05-27,North,Withdrawal,—,-104.05
3070,100439,2024-05-27,West,Deposit,—,139.26
646,100251,2024-05-27,South,Withdrawal,—,-418.05
1399,100035,2024-05-27,South,Deposit,—,117.39
2553,100452,2024-05-27,South,Online,Amazon,-59.27
1549,100314,2024-05-27,North,Withdrawal,—,-113.98
2777,100437,2024-05-27,West,Online,Uber,-13.7
3171,100274,2024-05-28,North,Deposit,—,120.84
2626,100342,2024-05-28,West,Deposit,—,51.05
2236,100245,2024-05-28,North,Fee,—,-118.13
663,100060,2024-05-28,West,Withdrawal,—,-48.03
3773,100285,2024-05-28,South,Withdrawal,—,-194.52
2285,100284,2024-05-28,North,Transfer,—,77.95
2481,100423,2024-05-28,East,Deposit,—,108.77
2442,100143,2024-05-28,North,Withdrawal,—,-96.38
2338,100238,2024-05-28,South,Withdrawal,—,-69.82
2625,100427,2024-05-28,South,Withdrawal,—,-29.28
2589,100205,2024-05-28,West,Deposit,—,156.34
1168,100355,2024-05-28,East,Withdrawal,—,-121.14
3493,100071,2024-05-28,East,Withdrawal,—,-91.92
1377,100071,2024-05-28,South,Deposit,—,149.0
1440,100478,2024-05-28,South,Online,Amazon,-81.83
401,100083,2024-05-29,South,Deposit,—,42.27
3119,100495,2024-05-29,East,Deposit,—,96.36
3054,100014,2024-05-29,East,Deposit,—,126.7
944,100039,2024-05-29,East,Withdrawal,—,-73.31
2307,100385,2024-05-29,South,POS,Uber,-208.15
2237,100129,2024-05-29,South,Withdrawal,—,-94.48
2638,100098,2024-05-29,North,Withdrawal,—,-109.52
1892,100448,2024-05-29,West,Withdrawal,—,-95.59
1199,100407,2024-05-29,West,Deposit,—,248.69
17,100450,2024-05-29,West,POS,HomeDepot,-39.93
583,100431,2024-05-30,North,Withdrawal,—,-67.7
825,100433,2024-05-30,South,Withdrawal,—,-84.51
2430,100170,2024-05-30,West,Fee,—,-117.79
255,100378,2024-05-30,South,Fee,—,-181.28
2039,100397,2024-05-30,South,Withdrawal,—,-67.87
549,100411,2024-05-30,North,Transfer,—,34.02
2348,100403,2024-05-30,East,Fee,—,-124.28
365,100480,2024-05-30,South,Deposit,—,156.01
2632,100343,2024-05-30,East,Online,Lyft,-92.73
1282,100460,2024-05-30,East,POS,Costco,-63.05
3471,100360,2024-05-31,West,Online,Google,-17.05
1391,100137,2024-05-31,East,Withdrawal,—,-47.29
190,100305,2024-05-31,West,Deposit,—,241.62
2211,100297,2024-05-31,East,Fee,—,-64.04
2219,100482,2024-05-31,South,Withdrawal,—,-30.52
15,100376,2024-05-31,South,POS,Airbnb,-26.46
1190,100449,2024-05-31,West,Deposit,—,27.58
955,100095,2024-05-31,South,POS,Walmart,-95.04
3561,100386,2024-05-31,South,Online,HomeDepot,-16.61
2749,100365,2024-05-31,North,Withdrawal,—,-65.18
277,100336,2024-05-31,East,Withdrawal,—,-151.75
2550,100122,2024-05-31,South,Deposit,—,6.33
548,100408,2024-05-31,North,Deposit,—,61.58
1916,100222,2024-05-31,East,Deposit,—,62.47
505,100434,2024-05-31,South,Deposit,—,78.29
1475,100207,2024-05-31,West,Deposit,—,122.83
2894,100202,2024-05-31,North,Withdrawal,—,-134.8
2833,100495,2024-05-31,West,POS,Lyft,-49.49
1543,100393,2024-06-01,North,Fee,—,-55.05
1347,100432,2024-06-01,North,Online,HomeDepot,-68.23
2133,100466,2024-06-01,North,POS,BestBuy,-85.77
1066,100377,2024-06-01,West,Withdrawal,—,-59.57
290,100270,2024-06-01,North,Deposit,—,42.5
2606,100250,2024-06-01,South,Withdrawal,—,-44.78
3290,100321,2024-06-01,North,Refund,—,68.98
3834,100125,2024-06-01,West,Withdrawal,—,-192.46
3219,100133,2024-06-01,East,Transfer,—,-66.15
1777,100066,2024-06-01,North,Withdrawal,—,-137.68
396,100046,2024-06-01,South,Deposit,—,74.55
1525,100411,2024-06-01,North,Withdrawal,—,-33.76
3408,100163,2024-06-02,West,Refund,—,141.99
3116,100301,2024-06-02,South,Withdrawal,—,-64.23
1200,100138,2024-06-02,West,Deposit,—,195.7
2214,100330,2024-06-02,West,Transfer,—,-151.53
464,100019,2024-06-02,South,Online,Netflix,-139.74
2872,100155,2024-06-02,West,Withdrawal,—,-150.88
2935,100422,2024-06-02,North,Withdrawal,—,-139.65
1830,100468,2024-06-02,East,Withdrawal,—,-95.27
891,100198,2024-06-02,North,Withdrawal,—,-20.42
2715,100153,2024-06-02,West,Deposit,—,139.27
3965,100034,2024-06-02,East,Deposit,—,333.28
3023,100462,2024-06-02,East,Transfer,—,-74.91
3503,100460,2024-06-02,East,Deposit,—,263.82
1174,100441,2024-06-02,West,Transfer,—,-25.03
2360,100297,2024-06-02,North,Deposit,—,37.58
1405,100337,2024-06-02,East,Deposit,—,25.87
767,100400,2024-06-02,South,Deposit,—,57.35
2132,100296,2024-06-02,South,Transfer,—,94.55
3682,100426,2024-06-02,South,Deposit,—,42.31
1330,100464,2024-06-02,East,Deposit,—,80.26
836,100047,2024-06-03,West,Deposit,—,43.28
1649,100000,2024-06-03,West,Deposit,—,142.04
1673,100370,2024-06-03,West,Withdrawal,—,-128.71
2469,100467,2024-06-03,South,Withdrawal,—,-168.72
3329,100402,2024-06-03,East,Transfer,—,-113.13
3409,100375,2024-06-03,South,Withdrawal,—,-80.52
367,100011,2024-06-03,North,Deposit,—,27.42
3945,100035,2024-06-04,South,Transfer,—,91.33
3379,100260,2024-06-04,North,POS,Amazon,-116.48
2001,100012,2024-06-04,South,Deposit,—,49.08
3999,100443,2024-06-04,North,Withdrawal,—,-72.63
3818,100383,2024-06-04,South,Withdrawal,—,-248.68
3695,100472,2024-06-04,West,Withdrawal,—,-87.63
3067,100207,2024-06-04,West,Deposit,—,62.05
2167,100046,2024-06-04,North,Transfer,—,274.23
3040,100084,2024-06-04,North,Deposit,—,168.3
3364,100190,2024-06-04,West,Online,BestBuy,-131.13
2444,100315,2024-06-04,North,Transfer,—,-66.78
687,100020,2024-06-04,North,Deposit,—,135.37
1201,100109,2024-06-04,North,Transfer,—,183.14
1083,100471,2024-06-05,North,Fee,—,-125.07
3200,100149,2024-06-05,South,Online,Costco,-42.4
1080,100278,2024-06-05,East,Deposit,—,66.29
2165,100174,2024-06-05,West,Withdrawal,—,-104.92
2049,100399,2024-06-05,South,Deposit,—,96.14
3860,100056,2024-06-05,East,Deposit,—,150.14
1108,100216,2024-06-05,South,Withdrawal,—,-237.27
92,100402,2024-06-05,North,POS,Netflix,-79.43
1105,100177,2024-06-05,South,Withdrawal,—,-239.37
3388,100425,2024-06-05,West,Deposit,—,132.11
1729,100163,2024-06-05,West,Deposit,—,33.76
3694,100486,2024-06-05,East,Online,Starbucks,-164.78
2316,100044,2024-06-06,West,Deposit,—,87.58
1310,100317,2024-06-06,South,Withdrawal,—,-49.18
1222,100287,2024-06-06,South,Withdrawal,—,-165.2
430,100324,2024-06-06,West,Transfer,—,-193.65
333,100203,2024-06-06,South,POS,Amazon,-139.01
3294,100354,2024-06-06,East,Deposit,—,84.13
2172,100280,2024-06-06,North,Withdrawal,—,-51.94
3638,100371,2024-06-06,East,Deposit,—,65.99
2741,100266,2024-06-06,South,Withdrawal,—,-166.85
310,100387,2024-06-06,South,Online,HomeDepot,-126.15
2378,100180,2024-06-06,South,Withdrawal,—,-90.07
3007,100479,2024-06-06,North,Fee,—,-274.54
3164,100192,2024-06-06,South,Online,Target,-84.21
1521,100219,2024-06-06,South,Online,Apple,-59.1
1661,100461,2024-06-06,South,Withdrawal,—,-184.58
2376,100338,2024-06-06,East,Deposit,—,99.64
2092,100381,2024-06-07,South,Transfer,—,174.79
1909,100380,2024-06-07,South,Withdrawal,—,-131.2
1474,100332,2024-06-07,West,POS,Apple,-26.62
2743,100316,2024-06-07,East,Online,Starbucks,-268.81
3903,100301,2024-06-07,South,POS,Lyft,-99.84
1098,100095,2024-06-07,South,POS,BestBuy,-65.95
2185,100093,2024-06-07,West,Withdrawal,—,-99.1
3656,100408,2024-06-08,South,Withdrawal,—,-91.25
1814,100175,2024-06-08,West,Transfer,—,-230.65
219,100031,2024-06-08,East,Online,Apple,-224.67
2492,100059,2024-06-08,West,Transfer,—,178.3
503,100314,2024-06-08,North,Withdrawal,—,-60.59
838,100244,2024-06-08,East,Deposit,—,144.74
2284,100292,2024-06-08,East,Withdrawal,—,-173.04
2596,100272,2024-06-08,South,Transfer,—,33.98
1659,100480,2024-06-08,North,Online,Uber,-65.48
3373,100142,2024-06-08,South,Transfer,—,-131.61
2240,100410,2024-06-08,North,Transfer,—,131.22
2424,100107,2024-06-08,North,Transfer,—,-44.2
269,100072,2024-06-08,North,Fee,—,-175.58
2866,100298,2024-06-08,South,Withdrawal,—,-82.11
192,100189,2024-06-08,North,Withdrawal,—,-44.72
659,100259,2024-06-08,South,Withdrawal,—,-107.7
153,100350,2024-06-08,West,Transfer,—,-136.72
3849,100397,2024-06-08,West,POS,Netflix,-30.17
1579,100419,2024-06-08,North,Withdrawal,—,-60.39
2774,100121,2024-06-09,East,Deposit,—,115.11
1195,100275,2024-06-09,North,Deposit,—,183.2
1820,100065,2024-06-09,East,Deposit,—,60.99
2234,100387,2024-06-09,East,Withdrawal,—,-169.95
349,100484,2024-06-09,West,Withdrawal,—,-446.53
3914,100433,2024-06-09,West,Transfer,—,106.18
3140,100300,2024-06-09,West,Transfer,—,230.89
1490,100294,2024-06-09,East,POS,Apple,-206.38
280,100075,2024-06-09,East,Transfer,—,-73.48
2342,100008,2024-06-09,West,Deposit,—,83.98
2018,100162,2024-06-09,South,Withdrawal,—,-231.16
3302,100380,2024-06-09,South,Withdrawal,—,-77.43
2886,100473,2024-06-09,North,Deposit,—,50.43
3937,100460,2024-06-09,West,Withdrawal,—,-67.07
1281,100012,2024-06-09,North,Deposit,—,73.56
24,100437,2024-06-09,South,Withdrawal,—,-113.45
1002,100399,2024-06-09,West,Withdrawal,—,-138.76
2084,100369,2024-06-09,South,POS,Delta,-170.3
298,100338,2024-06-09,West,Withdrawal,—,-192.1
2740,100262,2024-06-10,South,Withdrawal,—,-234.11
3009,100329,2024-06-10,East,Withdrawal,—,-85.88
3764,100294,2024-06-10,East,POS,HomeDepot,-139.55
3831,100021,2024-06-10,South,Deposit,—,76.64
3702,100104,2024-06-10,East,Deposit,—,126.71
72,100388,2024-06-10,West,Deposit,—,43.38
3211,100213,2024-06-10,North,Withdrawal,—,-285.08
1245,100320,2024-06-10,East,Transfer,—,-28.68
3442,100129,2024-06-10,East,Deposit,—,270.11
1750,100425,2024-06-10,South,POS,Airbnb,-216.09
769,100103,2024-06-10,West,POS,BestBuy,-162.79
3616,100078,2024-06-10,West,POS,Lyft,-77.46
2385,100193,2024-06-11,East,Fee,—,-104.68
3528,100283,2024-06-11,West,Transfer,—,-48.56
3568,100218,2024-06-11,South,Deposit,—,218.56
594,100015,2024-06-11,West,Withdrawal,—,-59.62
3802,100297,2024-06-11,South,Deposit,—,82.74
295,100451,2024-06-11,South,Transfer,—,-41.15
507,100404,2024-06-11,West,Withdrawal,—,-249.47
1966,100071,2024-06-11,North,Withdrawal,—,-105.39
105,100361,2024-06-11,West,Deposit,—,192.88
3044,100342,2024-06-11,South,Deposit,—,80.9
1683,100340,2024-06-11,North,Deposit,—,220.11
2840,100000,2024-06-11,East,Deposit,—,92.16
1751,100209,2024-06-11,South,Withdrawal,—,-361.99
2398,100128,2024-06-12,North,Withdrawal,—,-63.24
3591,100047,2024-06-12,West,Deposit,—,104.93
691,100108,2024-06-12,South,Transfer,—,23.63
1381,100406,2024-06-12,South,Transfer,—,210.32
2969,100378,2024-06-12,South,Online,Walmart,-82.11
2493,100065,2024-06-12,West,Deposit,—,50.22
2272,100075,2024-06-12,North,Deposit,—,196.59
2590,100334,2024-06-12,North,Transfer,—,-136.08
1969,100309,2024-06-12,West,Withdrawal,—,-50.08
3136,100366,2024-06-12,West,POS,HomeDepot,-172.82
540,100369,2024-06-12,West,Withdrawal,—,-92.96
669,100206,2024-06-12,South,Withdrawal,—,-63.99
3481,100466,2024-06-12,North,Withdrawal,—,-103.6
2227,100430,2024-06-12,North,Refund,—,63.33
1712,100272,2024-06-12,North,Deposit,—,183.52
3795,100404,2024-06-13,West,Transfer,—,-118.41
750,100413,2024-06-13,East,Transfer,—,265.41
185,100168,2024-06-13,North,POS,Lyft,-104.39
2875,100354,2024-06-13,East,Withdrawal,—,-256.5
1996,100387,2024-06-13,South,Deposit,—,108.66
1044,100370,2024-06-13,South,Transfer,—,-37.76
3440,100208,2024-06-13,West,Withdrawal,—,-130.1
1346,100267,2024-06-13,West,Transfer,—,-22.84
616,100178,2024-06-13,South,Refund,—,39.23
1274,100221,2024-06-13,South,Transfer,—,-170.98
3474,100216,2024-06-13,West,Online,Amazon,-82.64
3757,100439,2024-06-14,North,Deposit,—,90.07
3333,100235,2024-06-14,East,Withdrawal,—,-202.2
2373,100340,2024-06-14,South,Deposit,—,195.37
1833,100371,2024-06-14,West,Transfer,—,83.99
1800,100104,2024-06-14,South,Deposit,—,66.14
800,100246,2024-06-14,South,Deposit,—,34.58
1236,100342,2024-06-14,West,Withdrawal,—,-142.08
1785,100447,2024-06-14,North,Withdrawal,—,-23.98
2958,100235,2024-06-15,East,Withdrawal,—,-60.95
2920,100100,2024-06-15,East,Fee,—,-215.19
3377,100068,2024-06-15,South,Deposit,—,23.69
2223,100261,2024-06-15,West,POS,BestBuy,-64.89
2255,100042,2024-06-15,North,Transfer,—,-217.56
633,100055,2024-06-15,East,Fee,—,-41.31
2266,100207,2024-06-15,North,Withdrawal,—,-42.6
